,feature,score
0,extraction_type,0.7525252525252525
1,quality_group,0.7525252525252525
2,population,0.7525252525252525
3,basin,0.7525252525252525
4,construction_year_na,0.7525252525252525
5,waterpoint_type,0.7525252525252525
6,latitude,0.7525252525252525
7,wpt_name,0.7525252525252525
8,date_recorded_epoch,0.7525252525252525
9,lga,0.7525252525252525
10,date_recorded_year,0.7525252525252525
11,ward,0.7525252525252525
12,date_recorded_month,0.7525252525252525
13,recorded_by,0.7525252525252525
14,amount_tsh,0.7525252525252525
15,source_class,0.7525252525252525
16,scheme_management,0.7525252525252525
17,num_private,0.5364309764309765
18,date_recorded_year,0.5364309764309765
19,payment,0.7941414141414141
20,source,0.7941414141414141
21,extraction_type,0.7941414141414141
22,population,0.7941414141414141
23,funder,0.7941414141414141
24,scheme_management,0.7941414141414141
25,waterpoint_type,0.7941414141414141
26,quality_group,0.7941414141414141
27,longitude,0.7941414141414141
28,permit,0.7941414141414141
29,date_recorded_month,0.7941414141414141
30,wpt_name,0.7941414141414141
31,installer,0.7941414141414141
32,recorded_by,0.7941414141414141
33,subvillage,0.7941414141414141
34,water_quality,0.7941414141414141
35,amount_tsh,0.7941414141414141
36,quantity,0.7941414141414141
37,source_class,0.7941414141414141
38,basin,0.7941414141414141
39,source,0.791043771043771
40,quality_group,0.791043771043771
41,funder,0.791043771043771
42,scheme_management,0.791043771043771
43,construction_year_na,0.791043771043771
44,waterpoint_type,0.791043771043771
45,date_recorded_year,0.791043771043771
46,longitude,0.791043771043771
47,date_recorded_month,0.791043771043771
48,lga,0.791043771043771
49,ward,0.791043771043771
50,gps_height,0.791043771043771
51,age,0.791043771043771
52,amount_tsh,0.791043771043771
53,quantity,0.791043771043771
54,basin,0.791043771043771
55,num_private,0.7349494949494949
56,payment,0.7349494949494949
57,source,0.7349494949494949
58,quality_group,0.7349494949494949
59,funder,0.7349494949494949
60,construction_year_na,0.7349494949494949
61,population,0.7349494949494949
62,latitude,0.7349494949494949
63,wpt_name,0.7349494949494949
64,permit,0.7349494949494949
65,installer,0.7349494949494949
66,date_recorded_epoch,0.7349494949494949
67,lga,0.7349494949494949
68,longitude,0.7349494949494949
69,region,0.7349494949494949
70,public_meeting,0.7349494949494949
71,source_class,0.7349494949494949
72,source,0.7702356902356903
73,extraction_type,0.7702356902356903
74,construction_year_na,0.7702356902356903
75,scheme_management,0.7702356902356903
76,waterpoint_type,0.7702356902356903
77,permit,0.7702356902356903
78,installer,0.7702356902356903
79,gps_height,0.7702356902356903
80,recorded_by,0.7702356902356903
81,subvillage,0.7702356902356903
82,water_quality,0.7702356902356903
83,region,0.7702356902356903
84,amount_tsh,0.7702356902356903
85,public_meeting,0.7702356902356903
86,quantity,0.7702356902356903
87,source_class,0.7702356902356903
88,basin,0.7702356902356903
89,num_private,0.6764983164983165
90,population,0.6764983164983165
91,construction_year_na,0.6764983164983165
92,longitude,0.6764983164983165
93,permit,0.6764983164983165
94,date_recorded_month,0.6764983164983165
95,date_recorded_epoch,0.6764983164983165
96,ward,0.6764983164983165
97,num_private,0.7929292929292929
98,quality_group,0.7929292929292929
99,population,0.7929292929292929
100,funder,0.7929292929292929
101,construction_year_na,0.7929292929292929
102,waterpoint_type,0.7929292929292929
103,latitude,0.7929292929292929
104,management,0.7929292929292929
105,longitude,0.7929292929292929
106,date_recorded_epoch,0.7929292929292929
107,installer,0.7929292929292929
108,date_recorded_month,0.7929292929292929
109,ward,0.7929292929292929
110,subvillage,0.7929292929292929
111,age,0.7929292929292929
112,amount_tsh,0.7929292929292929
113,quantity,0.7929292929292929
114,basin,0.7929292929292929
115,num_private,0.7777104377104377
116,extraction_type,0.7777104377104377
117,waterpoint_type,0.7777104377104377
118,latitude,0.7777104377104377
119,date_recorded_year,0.7777104377104377
120,installer,0.7777104377104377
121,ward,0.7777104377104377
122,subvillage,0.7777104377104377
123,water_quality,0.7777104377104377
124,region,0.7777104377104377
125,quantity,0.7777104377104377
126,scheme_management,0.7777104377104377
127,payment,0.7431649831649831
128,extraction_type,0.7431649831649831
129,waterpoint_type,0.7431649831649831
130,management,0.7431649831649831
131,date_recorded_year,0.7431649831649831
132,date_recorded_epoch,0.7431649831649831
133,lga,0.7431649831649831
134,basin,0.7431649831649831
135,payment,0.7323905723905724
136,construction_year_na,0.7323905723905724
137,latitude,0.7323905723905724
138,date_recorded_epoch,0.7323905723905724
139,lga,0.7323905723905724
140,amount_tsh,0.7323905723905724
141,quantity,0.7323905723905724
142,payment,0.7683501683501683
143,source,0.7683501683501683
144,construction_year_na,0.7683501683501683
145,latitude,0.7683501683501683
146,management,0.7683501683501683
147,longitude,0.7683501683501683
148,permit,0.7683501683501683
149,wpt_name,0.7683501683501683
150,lga,0.7683501683501683
151,date_recorded_month,0.7683501683501683
152,date_recorded_year,0.7683501683501683
153,recorded_by,0.7683501683501683
154,age,0.7683501683501683
155,region,0.7683501683501683
156,amount_tsh,0.7683501683501683
157,public_meeting,0.7683501683501683
158,quantity,0.7683501683501683
159,source_class,0.7683501683501683
160,scheme_management,0.7683501683501683
161,payment,0.7218181818181818
162,extraction_type,0.7218181818181818
163,waterpoint_type,0.7218181818181818
164,latitude,0.7218181818181818
165,management,0.7218181818181818
166,wpt_name,0.7218181818181818
167,date_recorded_epoch,0.7218181818181818
168,ward,0.7218181818181818
169,recorded_by,0.7218181818181818
170,num_private,0.7243097643097643
171,quality_group,0.7243097643097643
172,population,0.7243097643097643
173,construction_year_na,0.7243097643097643
174,funder,0.7243097643097643
175,latitude,0.7243097643097643
176,wpt_name,0.7243097643097643
177,date_recorded_epoch,0.7243097643097643
178,date_recorded_month,0.7243097643097643
179,lga,0.7243097643097643
180,ward,0.7243097643097643
181,longitude,0.7243097643097643
182,permit,0.7243097643097643
183,date_recorded_year,0.7243097643097643
184,recorded_by,0.7243097643097643
185,age,0.7243097643097643
186,source_class,0.7243097643097643
187,basin,0.7243097643097643
188,num_private,0.7969023569023569
189,payment,0.7969023569023569
190,source,0.7969023569023569
191,population,0.7969023569023569
192,funder,0.7969023569023569
193,construction_year_na,0.7969023569023569
194,waterpoint_type,0.7969023569023569
195,latitude,0.7969023569023569
196,longitude,0.7969023569023569
197,permit,0.7969023569023569
198,date_recorded_month,0.7969023569023569
199,lga,0.7969023569023569
200,recorded_by,0.7969023569023569
201,age,0.7969023569023569
202,region,0.7969023569023569
203,amount_tsh,0.7969023569023569
204,quantity,0.7969023569023569
205,source_class,0.7969023569023569
206,population,0.6435690235690236
207,latitude,0.6435690235690236
208,management,0.6435690235690236
209,gps_height,0.6435690235690236
210,basin,0.6435690235690236
211,source,0.7717171717171717
212,quality_group,0.7717171717171717
213,population,0.7717171717171717
214,basin,0.7717171717171717
215,funder,0.7717171717171717
216,construction_year_na,0.7717171717171717
217,management,0.7717171717171717
218,longitude,0.7717171717171717
219,date_recorded_epoch,0.7717171717171717
220,lga,0.7717171717171717
221,wpt_name,0.7717171717171717
222,ward,0.7717171717171717
223,installer,0.7717171717171717
224,gps_height,0.7717171717171717
225,subvillage,0.7717171717171717
226,recorded_by,0.7717171717171717
227,age,0.7717171717171717
228,region,0.7717171717171717
229,quantity,0.7717171717171717
230,scheme_management,0.7717171717171717
231,source,0.7641750841750842
232,quality_group,0.7641750841750842
233,funder,0.7641750841750842
234,basin,0.7641750841750842
235,latitude,0.7641750841750842
236,longitude,0.7641750841750842
237,permit,0.7641750841750842
238,lga,0.7641750841750842
239,date_recorded_month,0.7641750841750842
240,ward,0.7641750841750842
241,date_recorded_epoch,0.7641750841750842
242,gps_height,0.7641750841750842
243,subvillage,0.7641750841750842
244,region,0.7641750841750842
245,quantity,0.7641750841750842
246,scheme_management,0.7641750841750842
247,extraction_type,0.6804040404040405
248,funder,0.6804040404040405
249,date_recorded_year,0.6804040404040405
250,recorded_by,0.6804040404040405
251,scheme_management,0.6804040404040405
252,payment,0.7947474747474748
253,extraction_type,0.7947474747474748
254,basin,0.7947474747474748
255,construction_year_na,0.7947474747474748
256,funder,0.7947474747474748
257,waterpoint_type,0.7947474747474748
258,latitude,0.7947474747474748
259,wpt_name,0.7947474747474748
260,date_recorded_epoch,0.7947474747474748
261,lga,0.7947474747474748
262,permit,0.7947474747474748
263,installer,0.7947474747474748
264,gps_height,0.7947474747474748
265,subvillage,0.7947474747474748
266,water_quality,0.7947474747474748
267,amount_tsh,0.7947474747474748
268,quantity,0.7947474747474748
269,source_class,0.7947474747474748
270,scheme_management,0.7947474747474748
271,num_private,0.7936026936026936
272,source,0.7936026936026936
273,extraction_type,0.7936026936026936
274,funder,0.7936026936026936
275,basin,0.7936026936026936
276,population,0.7936026936026936
277,latitude,0.7936026936026936
278,management,0.7936026936026936
279,wpt_name,0.7936026936026936
280,date_recorded_epoch,0.7936026936026936
281,date_recorded_year,0.7936026936026936
282,permit,0.7936026936026936
283,age,0.7936026936026936
284,region,0.7936026936026936
285,amount_tsh,0.7936026936026936
286,public_meeting,0.7936026936026936
287,quantity,0.7936026936026936
288,scheme_management,0.7936026936026936
289,source,0.7254545454545455
290,waterpoint_type,0.7254545454545455
291,permit,0.7254545454545455
292,installer,0.7254545454545455
293,ward,0.7254545454545455
294,gps_height,0.7254545454545455
295,recorded_by,0.7254545454545455
296,subvillage,0.7254545454545455
297,water_quality,0.7254545454545455
298,region,0.7254545454545455
299,quality_group,0.6841750841750842
300,population,0.6841750841750842
301,latitude,0.6841750841750842
302,permit,0.6841750841750842
303,date_recorded_month,0.6841750841750842
304,ward,0.6841750841750842
305,region,0.6841750841750842
306,source_class,0.6841750841750842
307,source,0.758989898989899
308,payment,0.758989898989899
309,extraction_type,0.758989898989899
310,waterpoint_type,0.758989898989899
311,latitude,0.758989898989899
312,management,0.758989898989899
313,longitude,0.758989898989899
314,installer,0.758989898989899
315,recorded_by,0.758989898989899
316,age,0.758989898989899
317,subvillage,0.758989898989899
318,region,0.758989898989899
319,amount_tsh,0.758989898989899
320,source_class,0.758989898989899
321,wpt_name,0.8015488215488216
322,longitude,0.8015488215488216
323,amount_tsh,0.8015488215488216
324,public_meeting,0.8015488215488216
325,quantity,0.8015488215488216
326,basin,0.8015488215488216
327,population,0.8015488215488216
328,waterpoint_type,0.8015488215488216
329,installer,0.8015488215488216
330,date_recorded_month,0.8015488215488216
331,ward,0.8015488215488216
332,age,0.8015488215488216
333,extraction_type,0.8015488215488216
334,latitude,0.8015488215488216
335,permit,0.8015488215488216
336,lga,0.8015488215488216
337,date_recorded_epoch,0.8015488215488216
338,payment,0.8015488215488216
339,quality_group,0.8015488215488216
340,date_recorded_year,0.8015488215488216
341,subvillage,0.8015488215488216
342,longitude,0.5676094276094276
343,basin,0.5676094276094276
344,scheme_management,0.5676094276094276
345,payment,0.7834343434343435
346,extraction_type,0.7834343434343435
347,quality_group,0.7834343434343435
348,funder,0.7834343434343435
349,source,0.7834343434343435
350,public_meeting,0.7834343434343435
351,waterpoint_type,0.7834343434343435
352,management,0.7834343434343435
353,wpt_name,0.7834343434343435
354,date_recorded_epoch,0.7834343434343435
355,installer,0.7834343434343435
356,date_recorded_month,0.7834343434343435
357,ward,0.7834343434343435
358,gps_height,0.7834343434343435
359,recorded_by,0.7834343434343435
360,water_quality,0.7834343434343435
361,amount_tsh,0.7834343434343435
362,quantity,0.7834343434343435
363,source_class,0.7834343434343435
364,basin,0.7834343434343435
365,payment,0.7475420875420875
366,quality_group,0.7475420875420875
367,construction_year_na,0.7475420875420875
368,scheme_management,0.7475420875420875
369,waterpoint_type,0.7475420875420875
370,wpt_name,0.7475420875420875
371,date_recorded_epoch,0.7475420875420875
372,lga,0.7475420875420875
373,longitude,0.7475420875420875
374,ward,0.7475420875420875
375,installer,0.7475420875420875
376,subvillage,0.7475420875420875
377,age,0.7475420875420875
378,recorded_by,0.7475420875420875
379,water_quality,0.7475420875420875
380,amount_tsh,0.7475420875420875
381,public_meeting,0.7475420875420875
382,basin,0.7475420875420875
383,extraction_type,0.7227609427609427
384,quality_group,0.7227609427609427
385,waterpoint_type,0.7227609427609427
386,management,0.7227609427609427
387,installer,0.7227609427609427
388,amount_tsh,0.7227609427609427
389,basin,0.7227609427609427
390,extraction_type,0.7796632996632996
391,construction_year_na,0.7796632996632996
392,management,0.7796632996632996
393,permit,0.7796632996632996
394,date_recorded_month,0.7796632996632996
395,installer,0.7796632996632996
396,ward,0.7796632996632996
397,recorded_by,0.7796632996632996
398,region,0.7796632996632996
399,amount_tsh,0.7796632996632996
400,public_meeting,0.7796632996632996
401,quantity,0.7796632996632996
402,source_class,0.7796632996632996
403,payment,0.7738047138047138
404,extraction_type,0.7738047138047138
405,quality_group,0.7738047138047138
406,population,0.7738047138047138
407,construction_year_na,0.7738047138047138
408,date_recorded_year,0.7738047138047138
409,permit,0.7738047138047138
410,date_recorded_month,0.7738047138047138
411,installer,0.7738047138047138
412,ward,0.7738047138047138
413,wpt_name,0.7738047138047138
414,subvillage,0.7738047138047138
415,age,0.7738047138047138
416,water_quality,0.7738047138047138
417,amount_tsh,0.7738047138047138
418,quantity,0.7738047138047138
419,basin,0.7738047138047138
420,quality_group,0.7206734006734007
421,population,0.7206734006734007
422,latitude,0.7206734006734007
423,management,0.7206734006734007
424,permit,0.7206734006734007
425,installer,0.7206734006734007
426,date_recorded_epoch,0.7206734006734007
427,gps_height,0.7206734006734007
428,subvillage,0.7206734006734007
429,age,0.7206734006734007
430,region,0.7206734006734007
431,num_private,0.7626262626262627
432,source,0.7626262626262627
433,payment,0.7626262626262627
434,quality_group,0.7626262626262627
435,population,0.7626262626262627
436,public_meeting,0.7626262626262627
437,waterpoint_type,0.7626262626262627
438,wpt_name,0.7626262626262627
439,permit,0.7626262626262627
440,date_recorded_month,0.7626262626262627
441,lga,0.7626262626262627
442,installer,0.7626262626262627
443,recorded_by,0.7626262626262627
444,water_quality,0.7626262626262627
445,region,0.7626262626262627
446,amount_tsh,0.7626262626262627
447,quantity,0.7626262626262627
448,source_class,0.7626262626262627
449,scheme_management,0.7626262626262627
450,payment,0.7371717171717171
451,source,0.7371717171717171
452,construction_year_na,0.7371717171717171
453,management,0.7371717171717171
454,ward,0.7371717171717171
455,gps_height,0.7371717171717171
456,recorded_by,0.7371717171717171
457,quantity,0.7371717171717171
458,source_class,0.7371717171717171
459,basin,0.7371717171717171
460,construction_year_na,0.6364983164983165
461,permit,0.6364983164983165
462,recorded_by,0.6364983164983165
463,subvillage,0.6364983164983165
464,region,0.6364983164983165
465,public_meeting,0.6364983164983165
466,scheme_management,0.6364983164983165
467,longitude,0.6381818181818182
468,funder,0.6381818181818182
469,permit,0.6381818181818182
470,installer,0.6381818181818182
471,source,0.7583164983164983
472,quality_group,0.7583164983164983
473,funder,0.7583164983164983
474,wpt_name,0.7583164983164983
475,longitude,0.7583164983164983
476,permit,0.7583164983164983
477,installer,0.7583164983164983
478,subvillage,0.7583164983164983
479,age,0.7583164983164983
480,recorded_by,0.7583164983164983
481,region,0.7583164983164983
482,amount_tsh,0.7583164983164983
483,public_meeting,0.7583164983164983
484,quantity,0.7583164983164983
485,source_class,0.7583164983164983
486,basin,0.7583164983164983
487,payment,0.7354882154882155
488,quality_group,0.7354882154882155
489,waterpoint_type,0.7354882154882155
490,latitude,0.7354882154882155
491,wpt_name,0.7354882154882155
492,longitude,0.7354882154882155
493,ward,0.7354882154882155
494,gps_height,0.7354882154882155
495,recorded_by,0.7354882154882155
496,region,0.7354882154882155
497,source_class,0.7354882154882155
498,source,0.7681481481481481
499,quality_group,0.7681481481481481
500,population,0.7681481481481481
501,construction_year_na,0.7681481481481481
502,public_meeting,0.7681481481481481
503,waterpoint_type,0.7681481481481481
504,management,0.7681481481481481
505,date_recorded_year,0.7681481481481481
506,permit,0.7681481481481481
507,lga,0.7681481481481481
508,wpt_name,0.7681481481481481
509,ward,0.7681481481481481
510,gps_height,0.7681481481481481
511,subvillage,0.7681481481481481
512,quantity,0.7681481481481481
513,installer,0.6270707070707071
514,basin,0.6270707070707071
515,payment,0.6227609427609427
516,waterpoint_type,0.6227609427609427
517,wpt_name,0.6227609427609427
518,water_quality,0.6227609427609427
519,public_meeting,0.6227609427609427
520,num_private,0.7251178451178452
521,source,0.7251178451178452
522,extraction_type,0.7251178451178452
523,quality_group,0.7251178451178452
524,basin,0.7251178451178452
525,construction_year_na,0.7251178451178452
526,latitude,0.7251178451178452
527,management,0.7251178451178452
528,wpt_name,0.7251178451178452
529,date_recorded_epoch,0.7251178451178452
530,date_recorded_year,0.7251178451178452
531,date_recorded_month,0.7251178451178452
532,age,0.7251178451178452
533,water_quality,0.7251178451178452
534,source_class,0.7251178451178452
535,scheme_management,0.7251178451178452
536,payment,0.7480808080808081
537,construction_year_na,0.7480808080808081
538,waterpoint_type,0.7480808080808081
539,latitude,0.7480808080808081
540,management,0.7480808080808081
541,longitude,0.7480808080808081
542,date_recorded_year,0.7480808080808081
543,ward,0.7480808080808081
544,recorded_by,0.7480808080808081
545,age,0.7480808080808081
546,source_class,0.7480808080808081
547,payment,0.7796632996632996
548,source,0.7796632996632996
549,population,0.7796632996632996
550,funder,0.7796632996632996
551,latitude,0.7796632996632996
552,management,0.7796632996632996
553,longitude,0.7796632996632996
554,lga,0.7796632996632996
555,ward,0.7796632996632996
556,gps_height,0.7796632996632996
557,subvillage,0.7796632996632996
558,recorded_by,0.7796632996632996
559,region,0.7796632996632996
560,amount_tsh,0.7796632996632996
561,quantity,0.7796632996632996
562,source_class,0.7796632996632996
563,basin,0.7796632996632996
564,num_private,0.8016835016835017
565,extraction_type,0.8016835016835017
566,quality_group,0.8016835016835017
567,funder,0.8016835016835017
568,population,0.8016835016835017
569,waterpoint_type,0.8016835016835017
570,latitude,0.8016835016835017
571,management,0.8016835016835017
572,date_recorded_year,0.8016835016835017
573,date_recorded_epoch,0.8016835016835017
574,lga,0.8016835016835017
575,date_recorded_month,0.8016835016835017
576,gps_height,0.8016835016835017
577,subvillage,0.8016835016835017
578,age,0.8016835016835017
579,region,0.8016835016835017
580,amount_tsh,0.8016835016835017
581,public_meeting,0.8016835016835017
582,quantity,0.8016835016835017
583,source,0.7700336700336701
584,quality_group,0.7700336700336701
585,funder,0.7700336700336701
586,population,0.7700336700336701
587,public_meeting,0.7700336700336701
588,latitude,0.7700336700336701
589,wpt_name,0.7700336700336701
590,permit,0.7700336700336701
591,installer,0.7700336700336701
592,ward,0.7700336700336701
593,gps_height,0.7700336700336701
594,age,0.7700336700336701
595,water_quality,0.7700336700336701
596,amount_tsh,0.7700336700336701
597,quantity,0.7700336700336701
598,source_class,0.7700336700336701
599,basin,0.7700336700336701
600,extraction_type,0.7444444444444445
601,funder,0.7444444444444445
602,latitude,0.7444444444444445
603,management,0.7444444444444445
604,wpt_name,0.7444444444444445
605,date_recorded_epoch,0.7444444444444445
606,date_recorded_month,0.7444444444444445
607,permit,0.7444444444444445
608,lga,0.7444444444444445
609,longitude,0.7444444444444445
610,subvillage,0.7444444444444445
611,water_quality,0.7444444444444445
612,amount_tsh,0.7444444444444445
613,basin,0.7444444444444445
614,quality_group,0.6927272727272727
615,population,0.6927272727272727
616,construction_year_na,0.6927272727272727
617,management,0.6927272727272727
618,date_recorded_year,0.6927272727272727
619,wpt_name,0.6927272727272727
620,lga,0.6927272727272727
621,age,0.6927272727272727
622,quantity,0.6927272727272727
623,source,0.7458585858585859
624,basin,0.7458585858585859
625,construction_year_na,0.7458585858585859
626,latitude,0.7458585858585859
627,wpt_name,0.7458585858585859
628,date_recorded_epoch,0.7458585858585859
629,date_recorded_month,0.7458585858585859
630,gps_height,0.7458585858585859
631,subvillage,0.7458585858585859
632,region,0.7458585858585859
633,amount_tsh,0.7458585858585859
634,quantity,0.7458585858585859
635,source_class,0.7458585858585859
636,scheme_management,0.7458585858585859
637,num_private,0.762962962962963
638,source,0.762962962962963
639,extraction_type,0.762962962962963
640,funder,0.762962962962963
641,population,0.762962962962963
642,waterpoint_type,0.762962962962963
643,latitude,0.762962962962963
644,longitude,0.762962962962963
645,permit,0.762962962962963
646,date_recorded_epoch,0.762962962962963
647,installer,0.762962962962963
648,ward,0.762962962962963
649,gps_height,0.762962962962963
650,public_meeting,0.762962962962963
651,basin,0.762962962962963
652,extraction_type,0.7610774410774411
653,population,0.7610774410774411
654,construction_year_na,0.7610774410774411
655,basin,0.7610774410774411
656,funder,0.7610774410774411
657,latitude,0.7610774410774411
658,date_recorded_year,0.7610774410774411
659,date_recorded_epoch,0.7610774410774411
660,date_recorded_month,0.7610774410774411
661,ward,0.7610774410774411
662,recorded_by,0.7610774410774411
663,subvillage,0.7610774410774411
664,age,0.7610774410774411
665,water_quality,0.7610774410774411
666,region,0.7610774410774411
667,amount_tsh,0.7610774410774411
668,scheme_management,0.7610774410774411
669,num_private,0.7583838383838384
670,payment,0.7583838383838384
671,extraction_type,0.7583838383838384
672,population,0.7583838383838384
673,construction_year_na,0.7583838383838384
674,funder,0.7583838383838384
675,waterpoint_type,0.7583838383838384
676,management,0.7583838383838384
677,longitude,0.7583838383838384
678,permit,0.7583838383838384
679,date_recorded_month,0.7583838383838384
680,installer,0.7583838383838384
681,ward,0.7583838383838384
682,date_recorded_epoch,0.7583838383838384
683,subvillage,0.7583838383838384
684,age,0.7583838383838384
685,recorded_by,0.7583838383838384
686,source_class,0.7583838383838384
687,scheme_management,0.7583838383838384
688,extraction_type,0.6363636363636364
689,longitude,0.6363636363636364
690,construction_year_na,0.6363636363636364
691,date_recorded_month,0.6363636363636364
692,source,0.7668686868686869
693,quality_group,0.7668686868686869
694,population,0.7668686868686869
695,waterpoint_type,0.7668686868686869
696,latitude,0.7668686868686869
697,date_recorded_year,0.7668686868686869
698,date_recorded_epoch,0.7668686868686869
699,installer,0.7668686868686869
700,date_recorded_month,0.7668686868686869
701,longitude,0.7668686868686869
702,lga,0.7668686868686869
703,recorded_by,0.7668686868686869
704,water_quality,0.7668686868686869
705,amount_tsh,0.7668686868686869
706,public_meeting,0.7668686868686869
707,source_class,0.7668686868686869
708,scheme_management,0.7668686868686869
709,construction_year_na,0.7542760942760943
710,management,0.7542760942760943
711,longitude,0.7542760942760943
712,wpt_name,0.7542760942760943
713,recorded_by,0.7542760942760943
714,water_quality,0.7542760942760943
715,amount_tsh,0.7542760942760943
716,source_class,0.7542760942760943
717,num_private,0.7542760942760943
718,waterpoint_type,0.7542760942760943
719,installer,0.7542760942760943
720,date_recorded_month,0.7542760942760943
721,age,0.7542760942760943
722,scheme_management,0.7542760942760943
723,extraction_type,0.7542760942760943
724,permit,0.7542760942760943
725,date_recorded_epoch,0.7542760942760943
726,region,0.7542760942760943
727,quality_group,0.7542760942760943
728,date_recorded_year,0.7542760942760943
729,subvillage,0.7542760942760943
730,num_private,0.7570370370370371
731,population,0.7570370370370371
732,public_meeting,0.7570370370370371
733,waterpoint_type,0.7570370370370371
734,latitude,0.7570370370370371
735,date_recorded_year,0.7570370370370371
736,permit,0.7570370370370371
737,subvillage,0.7570370370370371
738,quantity,0.7570370370370371
739,basin,0.7570370370370371
740,amount_tsh,0.5657912457912458
741,date_recorded_month,0.5657912457912458
742,num_private,0.7871380471380471
743,payment,0.7871380471380471
744,extraction_type,0.7871380471380471
745,quality_group,0.7871380471380471
746,population,0.7871380471380471
747,funder,0.7871380471380471
748,scheme_management,0.7871380471380471
749,public_meeting,0.7871380471380471
750,management,0.7871380471380471
751,permit,0.7871380471380471
752,date_recorded_month,0.7871380471380471
753,date_recorded_epoch,0.7871380471380471
754,gps_height,0.7871380471380471
755,subvillage,0.7871380471380471
756,age,0.7871380471380471
757,recorded_by,0.7871380471380471
758,quantity,0.7871380471380471
759,source_class,0.7871380471380471
760,basin,0.7871380471380471
761,num_private,0.7608754208754209
762,payment,0.7608754208754209
763,source,0.7608754208754209
764,extraction_type,0.7608754208754209
765,population,0.7608754208754209
766,construction_year_na,0.7608754208754209
767,waterpoint_type,0.7608754208754209
768,latitude,0.7608754208754209
769,longitude,0.7608754208754209
770,permit,0.7608754208754209
771,date_recorded_month,0.7608754208754209
772,date_recorded_epoch,0.7608754208754209
773,recorded_by,0.7608754208754209
774,age,0.7608754208754209
775,subvillage,0.7608754208754209
776,public_meeting,0.7608754208754209
777,scheme_management,0.7608754208754209
778,quality_group,0.6406060606060606
779,funder,0.6406060606060606
780,management,0.6406060606060606
781,longitude,0.6406060606060606
782,wpt_name,0.6406060606060606
783,amount_tsh,0.6406060606060606
784,payment,0.7932659932659932
785,extraction_type,0.7932659932659932
786,quality_group,0.7932659932659932
787,population,0.7932659932659932
788,waterpoint_type,0.7932659932659932
789,latitude,0.7932659932659932
790,longitude,0.7932659932659932
791,permit,0.7932659932659932
792,wpt_name,0.7932659932659932
793,date_recorded_epoch,0.7932659932659932
794,ward,0.7932659932659932
795,lga,0.7932659932659932
796,gps_height,0.7932659932659932
797,recorded_by,0.7932659932659932
798,amount_tsh,0.7932659932659932
799,quantity,0.7932659932659932
800,scheme_management,0.7932659932659932
801,num_private,0.794006734006734
802,population,0.794006734006734
803,public_meeting,0.794006734006734
804,waterpoint_type,0.794006734006734
805,latitude,0.794006734006734
806,management,0.794006734006734
807,wpt_name,0.794006734006734
808,date_recorded_epoch,0.794006734006734
809,lga,0.794006734006734
810,installer,0.794006734006734
811,ward,0.794006734006734
812,date_recorded_month,0.794006734006734
813,gps_height,0.794006734006734
814,subvillage,0.794006734006734
815,age,0.794006734006734
816,recorded_by,0.794006734006734
817,amount_tsh,0.794006734006734
818,quantity,0.794006734006734
819,scheme_management,0.794006734006734
820,quality_group,0.7021548821548822
821,funder,0.7021548821548822
822,construction_year_na,0.7021548821548822
823,waterpoint_type,0.7021548821548822
824,date_recorded_year,0.7021548821548822
825,date_recorded_epoch,0.7021548821548822
826,date_recorded_month,0.7021548821548822
827,wpt_name,0.7021548821548822
828,age,0.7021548821548822
829,region,0.7021548821548822
830,num_private,0.7777777777777778
831,source,0.7777777777777778
832,extraction_type,0.7777777777777778
833,population,0.7777777777777778
834,public_meeting,0.7777777777777778
835,waterpoint_type,0.7777777777777778
836,wpt_name,0.7777777777777778
837,date_recorded_epoch,0.7777777777777778
838,ward,0.7777777777777778
839,gps_height,0.7777777777777778
840,subvillage,0.7777777777777778
841,water_quality,0.7777777777777778
842,quantity,0.7777777777777778
843,source_class,0.7777777777777778
844,basin,0.7777777777777778
845,source,0.7417508417508417
846,extraction_type,0.7417508417508417
847,population,0.7417508417508417
848,funder,0.7417508417508417
849,wpt_name,0.7417508417508417
850,date_recorded_epoch,0.7417508417508417
851,installer,0.7417508417508417
852,subvillage,0.7417508417508417
853,age,0.7417508417508417
854,recorded_by,0.7417508417508417
855,water_quality,0.7417508417508417
856,region,0.7417508417508417
857,amount_tsh,0.7417508417508417
858,basin,0.7417508417508417
859,extraction_type,0.7167676767676767
860,quality_group,0.7167676767676767
861,population,0.7167676767676767
862,management,0.7167676767676767
863,date_recorded_year,0.7167676767676767
864,wpt_name,0.7167676767676767
865,date_recorded_month,0.7167676767676767
866,date_recorded_epoch,0.7167676767676767
867,ward,0.7167676767676767
868,gps_height,0.7167676767676767
869,recorded_by,0.7167676767676767
870,region,0.7167676767676767
871,basin,0.7167676767676767
872,num_private,0.767003367003367
873,source,0.767003367003367
874,extraction_type,0.767003367003367
875,quality_group,0.767003367003367
876,population,0.767003367003367
877,public_meeting,0.767003367003367
878,latitude,0.767003367003367
879,permit,0.767003367003367
880,recorded_by,0.767003367003367
881,age,0.767003367003367
882,water_quality,0.767003367003367
883,region,0.767003367003367
884,quantity,0.767003367003367
885,source_class,0.767003367003367
886,basin,0.767003367003367
887,num_private,0.7457239057239057
888,payment,0.7457239057239057
889,quality_group,0.7457239057239057
890,management,0.7457239057239057
891,date_recorded_epoch,0.7457239057239057
892,ward,0.7457239057239057
893,quantity,0.7457239057239057
894,source_class,0.7457239057239057
895,num_private,0.730976430976431
